#	timestep	total	type0	type1	type2
2469 6.800375 34.668536 1.368294 0.660539
2470 6.800542 34.673609 1.367380 0.660123
2471 6.802565 34.683540 1.367995 0.659873
2472 6.805256 34.695702 1.368754 0.660815
2473 6.804518 34.699926 1.366991 0.659216
2474 6.808395 34.707264 1.370280 0.661985
2475 6.807082 34.708178 1.368542 0.660148
2476 6.807832 34.712605 1.368471 0.660506
2477 6.809625 34.719598 1.369269 0.661074
2478 6.810244 34.727745 1.368363 0.660265
2479 6.813481 34.735903 1.370645 0.662400
2480 6.813612 34.745929 1.368964 0.659886
2481 6.815839 34.754686 1.369737 0.661397
2482 6.815101 34.756534 1.368545 0.659891
2483 6.817267 34.769091 1.368677 0.659802
2484 6.818932 34.775147 1.369462 0.660598
2485 6.820562 34.785192 1.369433 0.660446
2486 6.822418 34.796060 1.369426 0.660740
2487 6.823874 34.802091 1.370018 0.661081
2488 6.824847 34.809780 1.369506 0.661278
2489 6.825682 34.821020 1.368377 0.659562
2490 6.829292 34.830550 1.370905 0.661580
2491 6.828971 34.835752 1.369350 0.660673
2492 6.832001 34.852349 1.369782 0.660530
2493 6.833184 34.856612 1.370360 0.661053
2494 6.835362 34.869460 1.370354 0.661296
2495 6.837634 34.878753 1.371239 0.662094
2496 6.837450 34.886148 1.369443 0.660778
2497 6.839770 34.898021 1.369861 0.661152
2498 6.842397 34.907623 1.371121 0.662274
2499 6.843381 34.921365 1.369513 0.660868
2500 6.845479 34.931584 1.370073 0.660996
2501 6.846743 34.943064 1.369168 0.660722
2502 6.850276 34.954366 1.371157 0.662663
2503 6.851001 34.964789 1.370092 0.660850
2504 6.852530 34.971518 1.370548 0.661468
2505 6.854272 34.978158 1.371347 0.662085
2506 6.855252 34.983760 1.371386 0.662206
2507 6.855610 34.989196 1.370700 0.661660
2508 6.856922 34.995487 1.371079 0.661728
2509 6.858767 35.005099 1.371322 0.662216
2510 6.860310 35.016923 1.370755 0.661915
2511 6.862910 35.026239 1.372135 0.662685
2512 6.863096 35.031971 1.371193 0.661831
2513 6.863867 35.039825 1.370574 0.661082
2514 6.867399 35.050800 1.372530 0.663473
2515 6.866590 35.057121 1.370378 0.660909
2516 6.869513 35.065898 1.372195 0.662397
2517 6.870707 35.077372 1.371231 0.661944
2518 6.872871 35.088452 1.371778 0.661660
2519 6.875142 35.101292 1.371798 0.662366
2520 6.878767 35.115443 1.373409 0.663520
2521 6.879001 35.120910 1.372498 0.663100
2522 6.881666 35.133488 1.373235 0.663566
2523 6.883031 35.144707 1.372615 0.663020
2524 6.884588 35.150069 1.373410 0.663818
2525 6.885434 35.163325 1.371777 0.662171
2526 6.888788 35.168966 1.374652 0.665155
2527 6.889738 35.177581 1.374014 0.664792
2528 6.892052 35.194433 1.373552 0.663671
2529 6.892425 35.198543 1.373149 0.663413
2530 6.895483 35.205177 1.375543 0.665551
2531 6.893613 35.211705 1.371952 0.662167
2532 6.896462 35.218375 1.374067 0.664134
2533 6.897221 35.222948 1.373902 0.664770
2534 6.898683 35.231519 1.374045 0.664397
2535 6.899348 35.237601 1.373620 0.664005
2536 6.900275 35.245943 1.373064 0.663450
2537 6.901446 35.252268 1.373181 0.663682
2538 6.903437 35.261958 1.373670 0.663983
2539 6.905257 35.273384 1.373643 0.663587
2540 6.907660 35.289117 1.373241 0.663877
2541 6.908690 35.297995 1.372929 0.662430
2542 6.910304 35.303943 1.373706 0.663057
2543 6.912183 35.312858 1.373941 0.664478
2544 6.914128 35.325382 1.373923 0.663696
2545 6.913822 35.329126 1.372650 0.663202
2546 6.916496 35.343338 1.373083 0.663309
2547 6.919999 35.354915 1.375072 0.664790
2548 6.920622 35.361305 1.374397 0.664841
2549 6.921082 35.368309 1.373521 0.664101
2550 6.922181 35.379573 1.372722 0.662626
2551 6.924385 35.386509 1.373940 0.664043
2552 6.925660 35.395435 1.373661 0.663880
2553 6.926235 35.400268 1.373441 0.663379
2554 6.928329 35.411691 1.373610 0.663845
2555 6.929902 35.419131 1.373929 0.664563
2556 6.930268 35.424629 1.373401 0.663377
2557 6.932299 35.434989 1.373756 0.663777
2558 6.934291 35.447880 1.373675 0.663166
2559 6.935813 35.451475 1.374909 0.663763
2560 6.935193 35.458512 1.372566 0.662378
2561 6.936889 35.463175 1.373877 0.662653
2562 6.939700 35.473429 1.375238 0.663820
2563 6.938826 35.479685 1.372755 0.662250
2564 6.940939 35.489858 1.373291 0.662612
2565 6.944085 35.501851 1.374706 0.663834
2566 6.943852 35.507581 1.373238 0.662581
2567 6.945334 35.516667 1.373062 0.663089
2568 6.948678 35.532186 1.374137 0.663333
2569 6.949886 35.538953 1.373996 0.664380
2570 6.949984 35.548433 1.372325 0.662174
2571 6.953686 35.560608 1.374373 0.664018
2572 6.953826 35.562506 1.374156 0.663828
2573 6.955960 35.573827 1.374398 0.664340
2574 6.955351 35.579067 1.372668 0.662366
2575 6.958613 35.590276 1.374383 0.663870
2576 6.959855 35.601627 1.373487 0.663553
2577 6.960349 35.605958 1.373249 0.663139
2578 6.962358 35.610628 1.374852 0.664108
2579 6.962996 35.620703 1.373528 0.663160
2580 6.964800 35.625799 1.374772 0.663914
2581 6.966034 35.634778 1.374427 0.663716
2582 6.967751 35.645336 1.374226 0.664266
2583 6.969487 35.655181 1.374422 0.664053
2584 6.969208 35.660122 1.373077 0.662819
2585 6.973662 35.675682 1.375225 0.665388
2586 6.974105 35.680025 1.375097 0.664218
2587 6.976656 35.692287 1.375542 0.665480
2588 6.978872 35.704481 1.375747 0.665765
2589 6.979532 35.711996 1.375089 0.664840
2590 6.981628 35.723530 1.375350 0.664840
2591 6.984980 35.737258 1.376650 0.666022
2592 6.985740 35.749392 1.375140 0.664488
2593 6.988914 35.758489 1.377185 0.666255
2594 6.990653 35.769906 1.376835 0.666673
2595 6.992216 35.782733 1.376270 0.665478
2596 6.994632 35.789319 1.377853 0.667064
2597 6.994346 35.795474 1.376432 0.664875
2598 6.997564 35.808468 1.377554 0.666699
2599 7.000878 35.821638 1.378979 0.667715
2600 7.001595 35.827219 1.378721 0.667468
2601 7.003485 35.837191 1.379002 0.667708
2602 7.004674 35.845783 1.378689 0.667503
2603 7.007400 35.855479 1.380095 0.668537
2604 7.006032 35.858537 1.377869 0.666181
2605 7.008912 35.867881 1.379360 0.668150
2606 7.010931 35.878116 1.379949 0.667673
2607 7.012347 35.886625 1.379859 0.668018
2608 7.014707 35.906124 1.378844 0.666741
2609 7.017482 35.913790 1.380654 0.668483
2610 7.018861 35.928196 1.379480 0.667050
2611 7.020592 35.933641 1.380328 0.668597
2612 7.022384 35.945803 1.380097 0.668110
2613 7.022271 35.955321 1.377848 0.666917
2614 7.027214 35.969645 1.381100 0.669239
2615 7.028834 35.985555 1.379908 0.667817
2616 7.030781 35.998618 1.379409 0.668432
2617 7.033713 36.012549 1.380295 0.668552
2618 7.037014 36.031315 1.380528 0.668658
2619 7.038774 36.039052 1.381186 0.668848
2620 7.041010 36.052584 1.381085 0.669134
2621 7.042246 36.062696 1.380497 0.668794
2622 7.046171 36.078048 1.382271 0.669889
2623 7.047309 36.090430 1.381113 0.668973
2624 7.051097 36.100659 1.383739 0.670969
2625 7.052600 36.113256 1.383036 0.670201
2626 7.055301 36.131832 1.382612 0.669528
2627 7.059040 36.149735 1.383329 0.671188
2628 7.059920 36.160938 1.382178 0.669867
2629 7.061498 36.170545 1.382104 0.670028
2630 7.063081 36.177115 1.382786 0.670225
2631 7.068054 36.199427 1.384366 0.671432
2632 7.070612 36.214774 1.384396 0.671313
2633 7.073633 36.230240 1.385165 0.670899
2634 7.075885 36.242795 1.385127 0.672005
2635 7.079307 36.259752 1.385881 0.672568
2636 7.080122 36.272543 1.384441 0.670427
2637 7.084100 36.291747 1.385202 0.672045
2638 7.088420 36.309935 1.386763 0.673533
2639 7.090178 36.322064 1.386563 0.672755
2640 7.089904 36.329652 1.384523 0.671679
2641 7.094125 36.345237 1.386481 0.673593
2642 7.094415 36.355605 1.384788 0.671732
2643 7.100367 36.376467 1.387749 0.674740
2644 7.101947 36.387855 1.387427 0.674115
2645 7.100971 36.398575 1.383952 0.671443
2646 7.107629 36.415319 1.388865 0.674993
2647 7.108387 36.428156 1.387356 0.672745
2648 7.108454 36.434765 1.385756 0.672938
2649 7.111687 36.445708 1.387669 0.673734
2650 7.114343 36.460834 1.387681 0.674502
2651 7.114491 36.466683 1.386847 0.672875
2652 7.118021 36.481467 1.388183 0.673928
2653 7.120069 36.493060 1.388333 0.674024
2654 7.122059 36.509676 1.387371 0.673197
2655 7.123597 36.519439 1.387295 0.672967
2656 7.128056 36.535747 1.389447 0.674800
2657 7.127978 36.547242 1.386882 0.673100
2658 7.133594 36.566916 1.389849 0.675256
2659 7.133517 36.577349 1.387529 0.673633
2660 7.137160 36.594983 1.388406 0.674352
2661 7.139476 36.610942 1.388014 0.673858
2662 7.141737 36.622998 1.388208 0.674590
2663 7.144044 36.640896 1.387616 0.672903
2664 7.145874 36.648434 1.388152 0.674201
2665 7.145910 36.653299 1.387231 0.673236
2666 7.150039 36.675262 1.387756 0.673948
2667 7.152864 36.693159 1.387665 0.673368
2668 7.154195 36.705849 1.386560 0.673082
2669 7.156458 36.716847 1.387343 0.672528
2670 7.161556 36.735135 1.389721 0.675316
2671 7.162219 36.747746 1.388136 0.673027
2672 7.164948 36.763149 1.388112 0.674090
2673 7.165562 36.773546 1.386765 0.672768
2674 7.170802 36.791600 1.389725 0.674312
2675 7.172052 36.803874 1.388722 0.673550
2676 7.175895 36.820861 1.389845 0.675130
2677 7.177710 36.839325 1.388489 0.672978
2678 7.180421 36.851947 1.389190 0.673819
2679 7.184321 36.864143 1.391402 0.676172
2680 7.183913 36.875287 1.388698 0.673394
2681 7.188955 36.899643 1.389854 0.674672
2682 7.193042 36.918554 1.390962 0.675849
2683 7.193376 36.929769 1.389078 0.674175
2684 7.196537 36.944669 1.389918 0.674881
2685 7.201534 36.963075 1.392245 0.677149
2686 7.202252 36.969607 1.391894 0.676331
2687 7.202100 36.988293 1.387787 0.673155
2688 7.206390 37.005006 1.389628 0.674823
2689 7.210319 37.023850 1.390766 0.674999
2690 7.211296 37.038818 1.388673 0.674266
2691 7.213444 37.051693 1.388693 0.674197
2692 7.219204 37.069145 1.392361 0.676636
2693 7.217940 37.076054 1.389298 0.674395
2694 7.222497 37.094747 1.391144 0.675659
2695 7.223805 37.106519 1.390324 0.675013
2696 7.225174 37.116059 1.390179 0.674268
2697 7.227870 37.124426 1.391769 0.675720
2698 7.228789 37.129331 1.391738 0.676447
2699 7.227690 37.140449 1.388163 0.673040
2700 7.232517 37.154628 1.391184 0.675738
2701 7.234680 37.168179 1.391035 0.675762
2702 7.232692 37.167466 1.388762 0.673635
2703 7.234874 37.170062 1.390979 0.675265
2704 7.236103 37.177682 1.390931 0.675212
2705 7.237239 37.185029 1.390848 0.675013
2706 7.238230 37.196424 1.389668 0.674283
2707 7.242769 37.208940 1.392723 0.676780
2708 7.240920 37.213441 1.389444 0.674306
2709 7.243980 37.218849 1.392210 0.676193
2710 7.242723 37.220878 1.390301 0.674256
2711 7.246258 37.240066 1.390627 0.674976
2712 7.248948 37.249650 1.391847 0.676651
2713 7.248395 37.253606 1.390635 0.674223
2714 7.249851 37.263618 1.390239 0.674534
2715 7.253482 37.273957 1.392587 0.676586
2716 7.254565 37.287255 1.391367 0.674666
2717 7.254144 37.292608 1.389612 0.673808
2718 7.258443 37.303369 1.392610 0.676849
2719 7.256579 37.308658 1.389326 0.673514
2720 7.258090 37.319799 1.388832 0.673416
2721 7.262802 37.328627 1.392785 0.677040
2722 7.263001 37.342511 1.390345 0.674118
2723 7.264895 37.356302 1.389840 0.673706
2724 7.265852 37.362780 1.389623 0.673838
2725 7.271991 37.384572 1.392812 0.676122
2726 7.271206 37.392207 1.390319 0.673755
2727 7.275229 37.401596 1.393204 0.676962
2728 7.276696 37.416310 1.392068 0.675591
2729 7.277254 37.430175 1.390002 0.673339
2730 7.281222 37.438025 1.393289 0.676147
2731 7.282057 37.448215 1.392215 0.675267
2732 7.285834 37.464387 1.393504 0.676606
2733 7.288153 37.475291 1.394188 0.676876
2734 7.290019 37.491453 1.393201 0.675854
2735 7.290053 37.497299 1.392106 0.674595
2736 7.294002 37.516142 1.392999 0.675873
2737 7.299713 37.533122 1.396794 0.677982
2738 7.302205 37.554634 1.395290 0.677437
2739 7.302849 37.563408 1.394146 0.677104
2740 7.305448 37.578962 1.394367 0.676259
2741 7.310300 37.599390 1.396178 0.677699
2742 7.309447 37.608420 1.393221 0.675379
2743 7.313860 37.624266 1.395530 0.676775
2744 7.316832 37.641019 1.395556 0.677750
2745 7.316738 37.655638 1.392595 0.674407
2746 7.321666 37.673363 1.395020 0.676551
2747 7.323597 37.687567 1.394407 0.676386
2748 7.324998 37.697029 1.394362 0.675510
2749 7.328514 37.710491 1.396116 0.676134
2750 7.329357 37.725333 1.393888 0.675254
2751 7.333764 37.743641 1.395740 0.675985
2752 7.337148 37.758796 1.396743 0.677118
2753 7.337032 37.765566 1.394994 0.676653
2754 7.340457 37.780153 1.396219 0.677712
2755 7.340251 37.786249 1.394919 0.675581
2756 7.343317 37.800718 1.395757 0.676155
2757 7.344589 37.811961 1.394981 0.675649
2758 7.347508 37.824450 1.396068 0.676328
2759 7.352792 37.839013 1.399553 0.679528
2760 7.350588 37.844829 1.395880 0.675179
2761 7.353740 37.857960 1.396992 0.676513
2762 7.356833 37.870245 1.398318 0.677485
2763 7.356212 37.881677 1.395199 0.674799
2764 7.360440 37.892860 1.398174 0.677085
2765 7.364416 37.910569 1.399487 0.677982
2766 7.363797 37.919866 1.396949 0.675122
2767 7.365646 37.932165 1.396806 0.674486
2768 7.368479 37.939854 1.398860 0.675581
2769 7.367212 37.938104 1.397500 0.675167
2770 7.369324 37.949875 1.397726 0.675166
2771 7.371277 37.954616 1.399153 0.676437
2772 7.371711 37.954261 1.399802 0.676796
2773 7.372463 37.963049 1.399047 0.675541
2774 7.374596 37.983532 1.397429 0.674325
2775 7.379479 37.995228 1.401082 0.677317
2776 7.377406 37.995908 1.398349 0.675132
2777 7.380160 38.012893 1.398436 0.674322
2778 7.381633 38.019398 1.398865 0.674939
2779 7.382623 38.028625 1.398383 0.673582
2780 7.386101 38.042912 1.399704 0.674875
2781 7.390006 38.058710 1.401262 0.676274
2782 7.389680 38.062825 1.399873 0.675761
2783 7.393151 38.082853 1.400055 0.675831
2784 7.396821 38.104271 1.400309 0.675422
2785 7.398842 38.109677 1.401753 0.676364
2786 7.401676 38.127535 1.401677 0.675815
2787 7.403813 38.141756 1.401297 0.675934
2788 7.406100 38.152254 1.401997 0.676357
2789 7.406518 38.149337 1.402907 0.678145
2790 7.408084 38.160770 1.402753 0.676724
2791 7.406954 38.155861 1.402358 0.676434
2792 7.407317 38.161335 1.401662 0.675922
2793 7.410287 38.166807 1.404295 0.677737
2794 7.409412 38.174372 1.401756 0.675075
2795 7.411035 38.173143 1.403875 0.677567
2796 7.409659 38.180220 1.400954 0.673916
2797 7.410691 38.179057 1.402218 0.676218
2798 7.410975 38.177962 1.402891 0.676320
2799 7.413165 38.188335 1.403400 0.677057
2800 7.412010 38.188050 1.402177 0.675301
2801 7.411396 38.188561 1.401267 0.674750
2802 7.410938 38.185827 1.401352 0.674396
2803 7.414584 38.188850 1.404952 0.678843
2804 7.413368 38.193002 1.402787 0.676055
2805 7.411160 38.186186 1.401572 0.674488
2806 7.416637 38.193402 1.406672 0.679733
2807 7.413163 38.185334 1.404191 0.676883
2808 7.416852 38.195497 1.406900 0.678014
2809 7.412884 38.194405 1.402056 0.674677
2810 7.417051 38.198786 1.406188 0.678769
2811 7.416333 38.200846 1.405162 0.676504
2812 7.417590 38.211245 1.404456 0.676471
2813 7.421207 38.222289 1.406713 0.678102
2814 7.419547 38.231520 1.402774 0.674667
2815 7.422574 38.241542 1.404632 0.675376
2816 7.425456 38.252817 1.405626 0.677413
2817 7.428313 38.265975 1.406558 0.677671
2818 7.428258 38.271134 1.405689 0.675659
2819 7.433452 38.284337 1.409352 0.678970
2820 7.432471 38.295720 1.405887 0.675558
2821 7.434073 38.300937 1.406814 0.676243
2822 7.438493 38.312367 1.409724 0.679693
2823 7.438365 38.316986 1.408747 0.678213
2824 7.436403 38.316509 1.406578 0.675598
2825 7.441968 38.335189 1.409446 0.678833
2826 7.441863 38.337390 1.409082 0.677459
2827 7.443708 38.345935 1.409445 0.678531
2828 7.446475 38.354411 1.411145 0.679858
2829 7.445444 38.366595 1.407238 0.677115
2830 7.450320 38.387305 1.409196 0.677831
2831 7.452489 38.406214 1.408097 0.676334
2832 7.452659 38.406402 1.408262 0.676501
2833 7.456071 38.424872 1.408593 0.677186
2834 7.455825 38.435478 1.406144 0.674898
2835 7.460194 38.445268 1.409633 0.677361
2836 7.462705 38.457218 1.410247 0.678021
2837 7.463399 38.469916 1.408576 0.676174
2838 7.468330 38.487021 1.411045 0.678776
2839 7.473910 38.509381 1.413549 0.679887
2840 7.472501 38.520192 1.409638 0.676263
2841 7.478157 38.542085 1.411956 0.679037
2842 7.479431 38.551422 1.411392 0.679595
2843 7.480724 38.559336 1.411620 0.678526
2844 7.482027 38.577549 1.409502 0.676605
2845 7.486147 38.598319 1.410055 0.678342
2846 7.490261 38.615620 1.411577 0.679635
2847 7.490415 38.634534 1.408065 0.675696
2848 7.494630 38.650515 1.409864 0.677813
2849 7.497384 38.660940 1.411288 0.678214
2850 7.499396 38.674642 1.410831 0.678407
2851 7.502124 38.687123 1.411585 0.679278
2852 7.504699 38.696983 1.412832 0.679879
2853 7.506257 38.718734 1.410528 0.676698
2854 7.512517 38.734614 1.414734 0.681549
2855 7.512800 38.743870 1.413470 0.679047
2856 7.511343 38.748876 1.410610 0.676741
2857 7.517524 38.765499 1.414836 0.680298
2858 7.517499 38.767773 1.414345 0.679843
2859 7.518663 38.774943 1.414191 0.680271
2860 7.519679 38.777812 1.415190 0.679501
2861 7.522032 38.794017 1.414555 0.679953
2862 7.524314 38.802243 1.415840 0.680283
2863 7.526910 38.808252 1.417917 0.681537
2864 7.524893 38.808870 1.415217 0.679619
2865 7.529883 38.826679 1.417723 0.681726
2866 7.534131 38.843797 1.419409 0.683355
2867 7.534217 38.857568 1.417082 0.679404
2868 7.541308 38.881799 1.420874 0.682555
2869 7.547307 38.911284 1.422021 0.684473
2870 7.546976 38.925127 1.419367 0.679259
2871 7.552612 38.932607 1.424425 0.685363
2872 7.551193 38.943182 1.420656 0.681355
2873 7.558962 38.971792 1.424408 0.684347
2874 7.561591 38.985576 1.424772 0.684887
2875 7.563435 38.990526 1.426039 0.685931
2876 7.562819 38.996138 1.424438 0.683025
2877 7.565610 39.009475 1.424947 0.684394
2878 7.570043 39.033308 1.425737 0.684005
2879 7.571273 39.034812 1.427205 0.684008
2880 7.573320 39.042616 1.427839 0.685945
2881 7.576376 39.058639 1.428572 0.685332
2882 7.575611 39.062523 1.426881 0.683619
2883 7.579650 39.068827 1.430585 0.686733
2884 7.582699 39.088015 1.430481 0.686258
2885 7.578480 39.089282 1.424764 0.682539
2886 7.585842 39.115094 1.429036 0.683817
2887 7.589012 39.133253 1.428758 0.685784
2888 7.593864 39.157991 1.430171 0.684509
2889 7.593994 39.164425 1.428924 0.683843
2890 7.594100 39.170181 1.428023 0.682325
2891 7.596671 39.180804 1.429198 0.682429
2892 7.596337 39.179469 1.428889 0.682999
2893 7.596906 39.188565 1.427584 0.682539
2894 7.602799 39.205056 1.431522 0.685653
2895 7.601221 39.214048 1.428092 0.680912
2896 7.606817 39.231359 1.431176 0.684840
2897 7.606324 39.233881 1.430196 0.683279
2898 7.608773 39.243101 1.431428 0.683825
2899 7.608202 39.252245 1.428932 0.681244
2900 7.607917 39.253407 1.428318 0.680822
2901 7.610476 39.259019 1.430366 0.682375
2902 7.612367 39.255459 1.433159 0.686104
2903 7.612630 39.261012 1.432555 0.684547
2904 7.614325 39.266351 1.433838 0.684244
2905 7.616856 39.271267 1.436410 0.684231
2906 7.615784 39.278346 1.433607 0.681931
2907 7.617599 39.275405 1.436382 0.684660
2908 7.619269 39.285923 1.436070 0.685413
2909 7.622569 39.292114 1.439195 0.686518
2910 7.621677 39.309932 1.434213 0.683282
2911 7.623838 39.317976 1.435134 0.684517
2912 7.627071 39.321636 1.438506 0.686766
2913 7.628793 39.336266 1.437859 0.685059
2914 7.630930 39.350455 1.437557 0.684894
2915 7.631735 39.362242 1.436055 0.683950
2916 7.637614 39.379395 1.439361 0.688847
2917 7.635961 39.383217 1.436918 0.684878
2918 7.635945 39.389811 1.435461 0.684014
2919 7.640205 39.409639 1.436365 0.686132
2920 7.640691 39.395667 1.439984 0.688543
2921 7.636960 39.389274 1.437226 0.683580
2922 7.641100 39.390703 1.441733 0.688963
2923 7.638397 39.381932 1.440293 0.687277
2924 7.643492 39.409750 1.440657 0.688573
2925 7.645929 39.413583 1.442971 0.690107
2926 7.644997 39.417593 1.441354 0.686973
2927 7.649216 39.428763 1.443847 0.691146
2928 7.650570 39.434637 1.444349 0.691386
2929 7.652409 39.457547 1.441850 0.689505
2930 7.656013 39.483182 1.441366 0.687432
2931 7.662562 39.488147 1.448229 0.694308
2932 7.661441 39.515532 1.441398 0.687522
2933 7.671881 39.529666 1.451565 0.695360
2934 7.667045 39.535599 1.444227 0.689760
2935 7.673530 39.550956 1.449204 0.693409
2936 7.674702 39.555861 1.449825 0.693052
2937 7.677330 39.564957 1.451119 0.694544
2938 7.674730 39.564360 1.447984 0.692083
2939 7.677387 39.577602 1.448141 0.694158
2940 7.680254 39.590853 1.449414 0.693020
2941 7.684054 39.598747 1.452374 0.696080
2942 7.677328 39.606256 1.442983 0.685780
2943 7.690996 39.633493 1.454180 0.695764
2944 7.694789 39.673972 1.450603 0.692347
2945 7.694273 39.690760 1.446334 0.689544
2946 7.708571 39.737271 1.454396 0.696573
2947 7.713087 39.757444 1.456395 0.695499
2948 7.712354 39.781289 1.450666 0.690174
2949 7.719765 39.818241 1.452207 0.691524
2950 7.731915 39.882394 1.453779 0.693980
2951 7.735932 39.925336 1.449834 0.690922
2952 7.746063 39.957317 1.456100 0.694663
2953 7.748794 39.979185 1.454818 0.694308
2954 7.752257 40.015145 1.451742 0.691428
2955 7.759870 40.041766 1.455526 0.695351
2956 7.765977 40.079294 1.455493 0.694598
2957 7.775699 40.145662 1.453703 0.693716
2958 7.775321 40.147449 1.452964 0.692622
2959 7.773878 40.165826 1.447017 0.689372
2960 7.787822 40.208500 1.454910 0.698793
2961 7.786718 40.237294 1.447883 0.691485
2962 7.791913 40.250080 1.451101 0.696996
2963 7.797595 40.277370 1.453111 0.695756
2964 7.804377 40.309304 1.454601 0.698557
2965 7.803995 40.314302 1.453089 0.697309
2966 7.810414 40.346177 1.454752 0.697300
2967 7.811035 40.338517 1.457291 0.698528
2968 7.820195 40.380378 1.459848 0.701397
2969 7.828296 40.417685 1.462154 0.703473
2970 7.837567 40.494222 1.457800 0.699982
2971 7.841624 40.516625 1.458498 0.699124
2972 7.855107 40.570149 1.464522 0.702408
2973 7.852417 40.581393 1.458800 0.697906
2974 7.862484 40.621589 1.463126 0.700814
2975 7.874977 40.697445 1.462638 0.701867
2976 7.879211 40.727658 1.462203 0.698798
2977 7.891434 40.801192 1.461848 0.700022
2978 7.906755 40.866431 1.468152 0.701493
2979 7.914764 40.924724 1.466174 0.699165
2980 7.913790 40.932940 1.462741 0.698837
2981 7.930743 41.019776 1.466607 0.698256
2982 7.930258 41.047191 1.459862 0.694911
2983 7.933296 41.094413 1.453672 0.690672
2984 7.948692 41.128967 1.466366 0.697724
2985 7.949383 41.202828 1.452000 0.685475
2986 7.967279 41.280125 1.457837 0.692203
2987 7.998418 41.419431 1.468457 0.697250
2988 8.020531 41.551303 1.468087 0.699534
2989 8.037114 41.678542 1.462697 0.693357
2990 8.070136 41.795319 1.479884 0.705963
2991 8.099396 41.996743 1.473534 0.705499
2992 8.089128 41.957539 1.469679 0.698513
2993 8.111197 42.006816 1.488330 0.707045
2994 8.108609 42.021945 1.482532 0.699577
2995 8.096737 41.991683 1.474313 0.691489
2996 8.118573 42.006321 1.495306 0.723894
2997 8.066570 41.898222 1.453992 0.685230
2998 8.094952 41.973857 1.471603 0.709441
2999 8.140273 42.389540 1.445143 0.671523
3000 8.275641 43.010008 1.486565 0.697579
